SEQ,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
9990,3954,2019-11-18 08:13:45.042297600,RISK,,,,,,,
9991,3954,2019-11-19 04:54:30.546403200,APPROVED,DIGITAL,42,58100,39,,,
9992,3954,2019-11-20 05:02:42.247680000,,,,,,834.9523582733823,,
9993,3954,2020-01-04 14:06:49.341312000,,,,,,407.3287073795393,,
9994,3954,2020-01-04 21:36:23.707123200,,,,,,1894.9122614476694,,
9995,3956,2019-11-11 14:21:01.291622400,RESPONSE,,,,,,,
9996,3956,2019-11-11 23:10:44.238460800,RISK,,,,,,,
9997,3956,2019-11-13 05:10:10.656336000,APPROVED,PLASTIC,38,5900,36,,,
9998,3956,2019-11-15 13:52:49.330963200,DELIVERED,,,,,,64000,1
9999,3957,2019-11-11 00:00:00.000000000,,,,,,,,
10000,3958,2019-11-11 21:10:50.776032000,RESPONSE,,,,,,,
10001,3958,2019-11-14 03:02:57.486854400,RISK,,,,,,,
10002,3958,2019-11-15 02:03:22.304102400,APPROVED,PLASTIC,47,14600,39,,,
10003,3958,2019-11-17 03:43:48.129456000,DELIVERED,,,,,,44100,2
10004,3958,2019-11-18 13:43:52.666521600,,,,,,39.58957047535394,,
10005,3958,2020-04-05 15:00:01.328400000,,,,,,35424.01055862321,,
10006,3959,2019-11-11 19:27:40.193913600,RESPONSE,,,,,,,
10007,3959,2019-11-14 11:45:32.277628800,RISK,,,,,,,
10008,3959,2019-11-16 07:20:52.440086400,APPROVED,DIGITAL,41,21100,31,,,
10009,3959,2019-11-16 10:54:18.125366400,,,,,,1010.9966177088879,,
10010,3959,2019-11-16 13:23:18.958329600,,,,,,128.6293288601136,,
10011,3959,2019-11-25 21:57:48.480307200,,,,,,2048.059314731103,,
10012,3960,2019-11-11 07:41:24.029577599,RESPONSE,,,,,,,
10013,3960,2019-11-13 17:51:47.163859199,RISK,,,,,,,
10014,3960,2019-11-17 10:16:54.757142399,APPROVED,PLASTIC,42,1900,42,,,
10015,3960,2019-11-17 20:53:46.337452799,DELIVERED,,,,,,53100,1
10016,3960,2019-11-19 08:27:12.622492799,,,,,,46.95517401154621,,
10017,3960,2019-11-23 20:49:47.125833599,,,,,,156.07391500075926,,
10018,3960,2019-11-25 04:30:51.971327999,,,,,,177.46745941970062,,
10019,3961,2019-11-11 00:00:00.000000000,,,,,,,,
10020,3962,2019-11-12 01:48:24.214118400,RESPONSE,,,,,,,
10021,3962,2019-11-12 12:09:47.400595200,RISK,,,,,,,
10022,3962,2019-11-12 23:35:28.182048000,APPROVED,PLASTIC,32,19900,43,,,
10023,3962,2019-11-14 15:20:01.172457600,DELIVERED,,,,,,53100,4
10024,3962,2019-11-16 16:52:58.534982400,,,,,,29.57248370954544,,
10025,3963,2019-11-11 03:28:26.992531199,RESPONSE,,,,,,,
10026,3963,2019-11-13 21:24:43.337491198,RISK,,,,,,,
10027,3963,2019-11-20 18:12:57.923567998,REJECTED,EMPTY,,,,,,
10028,3964,2019-11-11 00:00:00.000000000,,,,,,,,
10029,3965,2019-11-12 00:49:19.595452800,RESPONSE,,,,,,,
10030,3965,2019-11-21 15:08:38.416761599,RISK,,,,,,,
10031,3965,2019-11-23 01:19:18.636383999,REJECTED,INCOME,,,,,,
10032,3967,2019-11-11 05:15:20.947334400,RESPONSE,,,,,,,
10033,3967,2019-11-11 10:22:55.122038400,RISK,,,,,,,
10034,3967,2019-11-18 12:39:56.543932800,APPROVED,PLASTIC,41,12500,35,,,
10035,3967,2019-11-19 20:26:35.967897599,DELIVERED,,,,,,44100,4
10036,3968,2019-11-13 02:02:45.931689600,RESPONSE,,,,,,,
10037,3968,2019-11-14 05:52:30.468403200,RISK,,,,,,,
10038,3968,2019-11-18 19:39:34.136208000,APPROVED,PLASTIC,45,700,40,,,
10039,3968,2019-11-25 11:29:49.018588799,DELIVERED,,,,,,44100,2
10040,3969,2019-11-11 08:56:05.935920000,RESPONSE,,,,,,,
10041,3969,2019-11-11 18:27:03.207513600,RISK,,,,,,,
10042,3969,2019-11-12 03:31:24.039955200,APPROVED,PLASTIC,36,200,33,,,
10043,3969,2019-11-14 10:07:02.734147200,DELIVERED,,,,,,53100,3
10044,3969,2019-11-14 19:54:28.385193600,,,,,,3426.982465983464,,
10045,3969,2019-11-15 18:51:18.163641600,,,,,,168.95344916653852,,
10046,3970,2019-11-25 01:18:49.418236800,RESPONSE,,,,,,,
10047,3970,2019-11-26 11:31:10.057036800,RISK,,,,,,,
10048,3970,2019-11-28 02:06:40.479177600,APPROVED,PLASTIC,42,1900,39,,,
10049,3970,2019-11-28 07:48:38.909030400,DELIVERED,,,,,,11560,2
10050,3971,2019-11-11 13:28:54.638745599,RESPONSE,,,,,,,
10051,3971,2019-11-15 04:08:14.547839999,RISK,,,,,,,
10052,3971,2019-11-26 17:24:46.281283199,APPROVED,DIGITAL,49,17800,31,,,
10053,3973,2019-11-11 00:00:00.000000000,,,,,,,,
10054,3975,2019-11-11 00:00:00.000000000,,,,,,,,
10055,3976,2019-11-17 04:50:12.773731200,RESPONSE,,,,,,,
10056,3976,2019-11-20 04:11:58.451452800,RISK,,,,,,,
10057,3976,2019-11-21 18:21:59.272790400,APPROVED,DIGITAL,41,18200,46,,,
10058,3976,2019-12-02 10:33:22.797129600,,,,,,2363.8882026892857,,
10059,3976,2019-12-03 04:18:36.210787200,,,,,,115.14095701681305,,
10060,3976,2019-12-03 06:30:51.615849600,,,,,,46.03877319181062,,
10061,3976,2019-12-15 11:01:51.298723200,,,,,,25917.77021246477,,
10062,3977,2019-11-11 00:00:00.000000000,,,,,,,,
10063,3978,2019-11-11 00:00:00.000000000,,,,,,,,
10064,3980,2019-11-11 05:28:07.218912000,RESPONSE,,,,,,,
10065,3980,2019-11-12 22:53:26.634422400,RISK,,,,,,,
10066,3980,2019-11-17 10:31:48.286156800,APPROVED,DIGITAL,47,18000,49,,,
10067,3980,2019-11-18 23:04:30.227030400,,,,,,50.505935106445364,,
10068,3981,2019-11-11 00:00:00.000000000,,,,,,,,
10069,3982,2019-12-19 07:58:45.043910400,RESPONSE,,,,,,,
10070,3982,2019-12-20 02:17:23.036150400,RISK,,,,,,,
10071,3982,2019-12-20 11:14:29.983516800,APPROVED,PLASTIC,37,18100,47,,,
10072,3982,2019-12-25 12:18:44.286480000,DELIVERED,,,,,,53100,3
10073,3983,2019-11-12 20:20:12.862003200,RESPONSE,,,,,,,
10074,3983,2019-11-16 19:54:04.423449600,RISK,,,,,,,
10075,3983,2019-11-20 12:42:13.374748800,APPROVED,DIGITAL,45,1300,41,,,
10076,3983,2019-11-22 09:06:08.340480000,,,,,,739.7961887545417,,
10077,3983,2019-12-01 00:20:23.302867200,,,,,,42.97960264257782,,
10078,3983,2019-12-01 11:08:50.059737600,,,,,,5441.654145025901,,
10079,3983,2019-12-01 12:55:45.883545600,,,,,,13032.434354719644,,
10080,3984,2019-11-11 02:47:27.232137600,RESPONSE,,,,,,,
10081,3984,2019-11-11 20:25:14.865427200,RISK,,,,,,,
10082,3984,2019-11-12 09:28:17.324457600,APPROVED,PLASTIC,40,2500,32,,,
10083,3984,2019-11-13 07:53:15.402336000,DELIVERED,,,,,,44100,1
10084,3984,2019-11-13 12:19:36.877036800,,,,,,104.6348420775207,,
10085,3986,2019-11-14 13:15:42.195657600,RESPONSE,,,,,,,
10086,3986,2019-11-17 22:26:18.080995200,RISK,,,,,,,
10087,3986,2019-11-19 03:30:48.133152000,REJECTED,INCOME,,,,,,
10088,3987,2020-04-21 20:55:34.861555200,RESPONSE,,,,,,,
10089,3987,2020-04-24 17:58:36.466752000,RISK,,,,,,,
10090,3987,2020-04-27 07:10:49.172390400,REJECTED,MOP,,,,,,
10091,3988,2019-11-11 22:39:22.055587200,RESPONSE,,,,,,,
10092,3988,2019-11-13 18:06:59.359852800,RISK,,,,,,,
10093,3988,2019-11-14 23:08:46.007404800,APPROVED,PLASTIC,33,19400,44,,,
10094,3988,2019-11-17 12:18:04.369248000,DELIVERED,,,,,,53100,3
10095,3989,2019-11-12 00:08:42.098265600,RESPONSE,,,,,,,
10096,3989,2019-11-13 13:49:59.866262400,RISK,,,,,,,
10097,3989,2019-11-16 20:04:54.026256000,REJECTED,MOP,,,,,,
10098,3990,2019-11-11 00:00:00.000000000,,,,,,,,
10099,3992,2019-12-12 06:02:50.692704000,RESPONSE,,,,,,,
10100,3992,2019-12-17 11:03:42.285398400,RISK,,,,,,,
10101,3992,2019-12-17 21:45:34.450963200,APPROVED,PLASTIC,40,12700,45,,,
10102,3992,2019-12-18 21:55:45.003734400,DELIVERED,,,,,,11560,2
10103,3993,2019-11-18 17:50:25.472054400,RESPONSE,,,,,,,
10104,3993,2019-11-19 01:20:51.487267200,RISK,,,,,,,
10105,3993,2019-11-19 18:51:35.103052800,APPROVED,PLASTIC,34,43200,32,,,
10106,3993,2019-11-21 07:44:08.309846400,DELIVERED,,,,,,44100,2
10107,3993,2019-11-23 05:33:38.910153600,,,,,,178.8990124065905,,
10108,3993,2019-11-23 12:28:27.250262399,,,,,,694.5503033387224,,
10109,3994,2019-11-11 15:48:48.487823999,RESPONSE,,,,,,,
10110,3994,2019-11-16 02:09:01.157385599,RISK,,,,,,,
10111,3994,2019-11-16 09:57:21.982463999,REJECTED,USAGE,,,,,,
10112,3996,2019-11-12 12:54:03.129494400,RESPONSE,,,,,,,
10113,3996,2019-11-15 06:27:52.399612800,RISK,,,,,,,
10114,3996,2019-11-15 22:57:53.293075200,APPROVED,PLASTIC,37,2900,45,,,
10115,3996,2019-11-16 18:58:08.885136000,DELIVERED,,,,,,64000,3
10116,3996,2019-11-20 01:03:45.636480000,,,,,,72.33299532273081,,
10117,3996,2019-11-21 01:49:31.757664000,,,,,,28.562535461527855,,
10118,3998,2019-11-11 05:08:34.960128000,RESPONSE,,,,,,,
10119,3998,2019-11-13 16:54:18.111801600,RISK,,,,,,,
10120,3998,2019-11-14 07:58:36.247094400,REJECTED,EMPTY,,,,,,
10121,4000,2019-12-19 02:46:21.459792000,RESPONSE,,,,,,,
10122,4000,2019-12-19 18:24:37.305388800,RISK,,,,,,,
10123,4000,2019-12-21 05:42:45.580924800,REJECTED,USAGE,,,,,,
10124,4002,2019-11-20 17:08:32.303587200,RESPONSE,,,,,,,
10125,4002,2019-11-21 16:00:06.527289600,RISK,,,,,,,
10126,4002,2019-11-22 14:09:04.469356800,APPROVED,DIGITAL,43,1700,31,,,
10127,4002,2019-11-22 23:33:48.812371199,,,,,,6575.526710703419,,
10128,4002,2019-11-25 03:00:11.803017599,,,,,,186.2417681508716,,
10129,4003,2019-11-13 15:44:21.456960000,RESPONSE,,,,,,,
10130,4003,2019-11-14 16:48:16.389302400,RISK,,,,,,,
10131,4003,2019-11-17 01:05:47.797872000,REJECTED,USAGE,,,,,,
10132,4005,2019-11-11 01:09:02.327731200,RESPONSE,,,,,,,
10133,4005,2019-11-14 07:29:01.950086400,RISK,,,,,,,
10134,4005,2019-11-15 17:29:54.433968000,APPROVED,PLASTIC,35,2900,45,,,
10135,4005,2019-11-23 16:10:01.928524800,DELIVERED,,,,,,44620,4
10136,4005,2019-11-25 02:09:27.461174400,,,,,,50.84403203953307,,
10137,4005,2019-12-02 10:09:09.998150400,,,,,,1330.0822436085732,,
10138,4005,2019-12-02 22:17:41.655840000,,,,,,153.2312036274977,,
10139,4005,2019-12-03 04:46:31.611072000,,,,,,1217.5193844996854,,
10140,4005,2019-12-06 05:17:19.887734399,,,,,,22.48832998131066,,
10141,4006,2019-11-12 13:20:20.339289600,RESPONSE,,,,,,,
10142,4006,2019-11-13 15:40:30.312422400,RISK,,,,,,,
10143,4006,2019-11-16 16:47:10.186425600,APPROVED,PLASTIC,30,49700,37,,,
10144,4006,2019-11-18 00:30:18.922607999,DELIVERED,,,,,,11560,2
10145,4006,2019-11-18 03:21:52.602710399,,,,,,1266.3242396866967,,
10146,4006,2020-01-22 14:38:45.658838399,,,,,,8.795666906311682,,
10147,4006,2020-01-22 16:23:23.109158399,,,,,,227.58338987231616,,
10148,4007,2019-11-11 00:00:00.000000000,,,,,,,,
10149,4008,2019-11-11 01:18:00.101721600,RESPONSE,,,,,,,
10150,4008,2019-11-11 09:54:49.871548799,RISK,,,,,,,
10151,4008,2019-11-15 00:25:13.317859199,APPROVED,PLASTIC,36,6100,47,,,
10152,4008,2019-11-16 06:22:27.403507199,DELIVERED,,,,,,64000,2
10153,4008,2019-11-21 23:53:51.855820798,,,,,,49.85556121406268,,
10154,4008,2019-12-16 18:08:20.935708797,,,,,,3896.390635143295,,
10155,4009,2019-11-11 00:00:00.000000000,,,,,,,,
10156,4010,2019-11-11 06:59:04.395494400,RESPONSE,,,,,,,
10157,4010,2019-11-13 00:23:58.179926400,RISK,,,,,,,
10158,4010,2019-11-18 10:18:12.334579200,REJECTED,EMPTY,,,,,,
10159,4011,2019-11-14 02:22:59.371046400,RESPONSE,,,,,,,
10160,4011,2019-11-14 21:22:04.976400000,RISK,,,,,,,
10161,4011,2019-11-16 12:08:21.180479999,APPROVED,PLASTIC,47,15100,34,,,
10162,4011,2019-11-20 12:34:40.264895999,DELIVERED,,,,,,44100,0
10163,4011,2019-11-23 19:53:39.063839999,,,,,,356.90562680993736,,
10164,4011,2019-11-25 16:52:36.922540799,,,,,,11.562636119682727,,
10165,4011,2019-12-01 04:48:04.063910399,,,,,,17.28178305034347,,
10166,4011,2019-12-02 12:25:04.443801599,,,,,,105.42155438721628,,
10167,4012,2019-11-11 00:00:00.000000000,,,,,,,,
10168,4015,2019-11-11 00:00:00.000000000,,,,,,,,
10169,4017,2019-11-11 03:59:10.142390400,RESPONSE,,,,,,,
10170,4017,2019-11-13 04:23:10.939113600,RISK,,,,,,,
10171,4017,2019-11-14 09:56:43.563062400,APPROVED,PLASTIC,46,25900,37,,,
10172,4017,2019-12-08 03:57:22.883356800,DELIVERED,,,,,,11560,3
10173,4018,2019-11-16 16:01:47.351078400,RESPONSE,,,,,,,
10174,4018,2019-11-18 04:06:30.353587200,RISK,,,,,,,
10175,4018,2019-11-21 06:16:52.691376000,REJECTED,MOP,,,,,,
10176,4021,2019-11-11 14:24:32.511542400,RESPONSE,,,,,,,
10177,4021,2019-11-12 00:17:04.062566400,RISK,,,,,,,
10178,4021,2019-11-15 23:02:52.931731200,APPROVED,PLASTIC,48,39400,43,,,
10179,4021,2019-11-18 19:49:49.818115200,DELIVERED,,,,,,53100,2
10180,4021,2019-11-18 21:07:34.546944000,,,,,,305.03155824447975,,
10181,4021,2019-11-19 17:20:43.431532800,,,,,,11096.064935693492,,
10182,4022,2019-11-11 00:00:00.000000000,,,,,,,,
10183,4023,2019-11-12 13:08:08.633587200,RESPONSE,,,,,,,
10184,4023,2019-11-13 19:27:23.982336000,RISK,,,,,,,
10185,4023,2019-11-16 11:03:13.019299199,APPROVED,PLASTIC,40,14800,36,,,
10186,4023,2019-11-18 13:02:27.840105599,DELIVERED,,,,,,53100,2
10187,4023,2020-01-24 17:57:59.126313599,,,,,,312.82522499797443,,
10188,4023,2020-01-26 09:19:33.570767999,,,,,,1281.6608876571304,,
10189,4025,2019-11-16 04:15:06.479020800,RESPONSE,,,,,,,
10190,4025,2019-11-17 03:38:13.015132800,RISK,,,,,,,
10191,4025,2019-11-17 07:50:53.452060800,APPROVED,PLASTIC,43,2100,43,,,
10192,4025,2019-11-17 12:10:34.707100799,DELIVERED,,,,,,44100,4
10193,4025,2019-11-17 15:01:19.593407999,,,,,,85.29203524116791,,
10194,4025,2019-11-17 21:13:06.387052799,,,,,,100.76549462449829,,
10195,4025,2019-11-26 16:12:13.380940799,,,,,,227.5070934606221,,
10196,4027,2019-11-11 03:10:50.616278400,RESPONSE,,,,,,,
10197,4027,2019-11-11 16:20:50.371584000,RISK,,,,,,,
10198,4027,2019-11-13 02:46:11.304595200,REJECTED,USAGE,,,,,,
10199,4028,2019-11-13 11:01:24.012825600,RESPONSE,,,,,,,
10200,4028,2019-11-15 07:50:34.978444800,RISK,,,,,,,
10201,4028,2019-11-17 05:26:07.149955200,APPROVED,PLASTIC,41,40100,40,,,
10202,4028,2019-11-23 02:49:02.356118400,DELIVERED,,,,,,64000,3
10203,4028,2019-11-24 10:34:44.955753600,,,,,,514.7354283883826,,
10204,4029,2019-11-11 08:37:09.014908799,RESPONSE,,,,,,,
10205,4029,2019-11-11 21:13:33.531945599,RISK,,,,,,,
10206,4029,2019-11-13 03:52:40.717027199,APPROVED,PLASTIC,45,24700,40,,,
10207,4029,2019-11-16 18:42:00.317030399,DELIVERED,,,,,,64000,3
10208,4029,2019-11-16 22:54:23.707497599,,,,,,1296.5619567203146,,
10209,4029,2019-11-17 04:05:02.794358399,,,,,,19.557884513044012,,
10210,4031,2019-11-11 03:37:01.119187200,RESPONSE,,,,,,,
10211,4031,2019-11-13 23:31:52.587955200,RISK,,,,,,,
10212,4031,2019-11-15 02:22:16.007232000,APPROVED,PLASTIC,39,4100,31,,,
10213,4031,2019-11-15 07:18:10.984233600,DELIVERED,,,,,,53100,3
10214,4031,2020-01-08 01:10:36.683356800,,,,,,79.72221721031404,,
10215,4032,2019-11-13 16:47:08.184969599,RESPONSE,,,,,,,
10216,4032,2019-11-16 22:08:11.213577599,RISK,,,,,,,
10217,4032,2019-11-25 22:22:07.539311999,REJECTED,MOP,,,,,,
10218,4034,2019-11-11 00:17:23.275766400,RESPONSE,,,,,,,
10219,4034,2019-11-11 05:16:01.747228800,RISK,,,,,,,
10220,4034,2019-11-11 07:55:32.906294400,REJECTED,EMPTY,,,,,,
10221,4036,2019-11-11 00:00:00.000000000,,,,,,,,
10222,4037,2019-11-12 22:52:06.104611200,RESPONSE,,,,,,,
10223,4037,2019-11-16 07:46:34.883212800,RISK,,,,,,,
10224,4037,2019-11-21 20:07:31.258876800,APPROVED,PLASTIC,37,29000,43,,,
10225,4037,2019-11-22 23:20:41.183318400,DELIVERED,,,,,,53100,2
10226,4037,2019-11-23 05:58:49.091606400,,,,,,30.395199327040206,,
10227,4038,2019-11-12 17:09:59.498726400,RESPONSE,,,,,,,
10228,4038,2019-11-16 21:48:43.114608000,RISK,,,,,,,
10229,4038,2019-11-19 00:27:40.939344000,APPROVED,PLASTIC,43,4200,46,,,
10230,4038,2019-11-20 13:09:56.129270399,DELIVERED,,,,,,53100,1
10231,4038,2019-11-26 07:11:12.806332799,,,,,,246.964574073565,,
10232,4038,2019-11-27 11:27:43.818767999,,,,,,51.680514231002995,,
10233,4038,2019-12-29 23:46:22.668700799,,,,,,121.08585819550801,,
10234,4039,2019-11-11 08:33:36.135849600,RESPONSE,,,,,,,
10235,4039,2019-11-22 14:29:36.141619200,RISK,,,,,,,
10236,4039,2019-11-24 15:08:00.138192000,REJECTED,MOP,,,,,,
10237,4040,2019-12-06 11:55:50.616336000,RESPONSE,,,,,,,
10238,4040,2019-12-07 22:41:27.104467200,RISK,,,,,,,
10239,4040,2019-12-11 07:50:15.076204800,APPROVED,DIGITAL,37,24500,40,,,
10240,4040,2019-12-12 04:32:15.786412800,,,,,,71479.76775690034,,
10241,4041,2019-11-27 03:14:52.562457600,RESPONSE,,,,,,,
10242,4041,2019-11-29 19:30:10.745827200,RISK,,,,,,,
10243,4041,2019-12-01 16:04:18.898579200,REJECTED,USAGE,,,,,,
10244,4044,2019-11-27 02:53:24.939110400,RESPONSE,,,,,,,
10245,4044,2019-12-02 00:14:05.907235200,RISK,,,,,,,
10246,4044,2019-12-05 22:47:36.259094400,REJECTED,USAGE,,,,,,
10247,4045,2019-11-13 20:29:04.175865600,RESPONSE,,,,,,,
10248,4045,2019-11-15 07:58:30.849600000,RISK,,,,,,,
10249,4045,2019-11-21 14:11:28.135795199,APPROVED,PLASTIC,36,4800,47,,,
10250,4045,2019-11-26 00:08:45.380687999,DELIVERED,,,,,,53100,2
10251,4045,2019-11-26 02:50:48.428966399,,,,,,147.09942986769985,,
10252,4045,2019-12-04 03:22:01.323148799,,,,,,39.92966218059515,,
10253,4045,2019-12-05 01:30:03.413145599,,,,,,16369.519891203254,,
10254,4045,2019-12-10 10:21:14.405731198,,,,,,1133.0067910057085,,
10255,4046,2019-11-12 02:26:39.300604800,RESPONSE,,,,,,,
10256,4046,2019-11-12 12:40:04.017014400,RISK,,,,,,,
10257,4046,2019-11-14 14:27:36.928972800,APPROVED,PLASTIC,47,7200,43,,,
10258,4046,2019-11-14 18:39:58.183372800,DELIVERED,,,,,,53100,3
10259,4046,2019-11-16 15:25:58.194624000,,,,,,52.66605262573994,,
10260,4046,2019-11-18 21:35:24.464457600,,,,,,111.2405662172196,,
10261,4046,2019-11-19 00:37:05.790057600,,,,,,1720.0757264338013,,
10262,4047,2019-11-11 15:52:28.396473600,RESPONSE,,,,,,,
10263,4047,2019-11-14 11:43:01.089552000,RISK,,,,,,,
10264,4047,2019-11-15 10:01:11.288841600,APPROVED,PLASTIC,37,28200,34,,,
10265,4047,2019-11-16 11:04:31.917187200,DELIVERED,,,,,,44620,2
10266,4049,2020-01-06 13:56:49.427145600,RESPONSE,,,,,,,
10267,4049,2020-01-08 18:43:28.834176000,RISK,,,,,,,
10268,4049,2020-01-09 16:11:27.352982400,REJECTED,MOP,,,,,,
10269,4050,2019-11-11 01:41:23.634470400,RESPONSE,,,,,,,
10270,4050,2019-11-12 19:03:06.843398400,RISK,,,,,,,
10271,4050,2019-11-14 02:22:40.084406400,APPROVED,DIGITAL,30,42600,41,,,
10272,4051,2019-11-12 18:56:57.226876800,RESPONSE,,,,,,,
10273,4051,2019-11-13 05:44:35.945260800,RISK,,,,,,,
10274,4051,2019-11-15 10:30:20.208441600,APPROVED,PLASTIC,43,9100,35,,,
10275,4051,2019-11-16 18:21:10.248652800,DELIVERED,,,,,,44100,3
10276,4051,2019-11-17 02:31:56.622835200,,,,,,264.3844727166504,,
10277,4051,2019-12-07 00:30:37.093046400,,,,,,200.47944318029045,,
10278,4052,2019-11-17 01:17:28.741891200,RESPONSE,,,,,,,
10279,4052,2019-11-21 04:56:16.144483199,RISK,,,,,,,
10280,4052,2019-11-23 21:34:26.291510399,APPROVED,PLASTIC,36,8800,46,,,
10281,4052,2019-11-24 11:35:12.178348799,DELIVERED,,,,,,44620,1
10282,4052,2019-11-24 21:42:17.132889599,,,,,,5773.774816013732,,
10283,4052,2020-01-19 23:26:36.995366399,,,,,,99.8330207538643,,
10284,4052,2020-01-23 11:42:04.034879999,,,,,,53.296877072421644,,
10285,4052,2020-01-28 20:09:26.364499199,,,,,,190.03165683330496,,
10286,4053,2019-11-11 00:00:00.000000000,,,,,,,,
10287,4055,2019-11-11 09:39:58.240051200,RESPONSE,,,,,,,
10288,4055,2019-11-12 04:07:31.069718400,RISK,,,,,,,
10289,4055,2019-11-18 00:52:58.473609600,REJECTED,EMPTY,,,,,,
10290,4057,2019-11-15 10:09:56.414649600,RESPONSE,,,,,,,
10291,4057,2019-11-16 16:03:53.064288000,RISK,,,,,,,
10292,4057,2019-11-17 16:29:08.379974400,APPROVED,PLASTIC,43,82600,46,,,
10293,4057,2019-11-18 04:49:48.894499200,DELIVERED,,,,,,11560,2
10294,4057,2019-11-21 13:24:53.608147200,,,,,,2609.0397717807755,,
10295,4058,2019-11-11 00:00:00.000000000,,,,,,,,
10296,4059,2019-11-11 00:00:00.000000000,,,,,,,,
10297,4060,2019-11-11 01:09:02.356934400,RESPONSE,,,,,,,
10298,4060,2019-11-13 00:07:04.188576000,RISK,,,,,,,
10299,4060,2019-11-15 11:25:40.132934400,REJECTED,EMPTY,,,,,,
10300,4061,2019-11-11 00:00:00.000000000,,,,,,,,
10301,4062,2019-12-02 04:35:22.508736000,RESPONSE,,,,,,,
10302,4062,2019-12-03 17:30:05.380070400,RISK,,,,,,,
10303,4062,2019-12-07 11:31:25.072320000,REJECTED,MOP,,,,,,
10304,4064,2019-11-11 08:58:14.220998400,RESPONSE,,,,,,,
10305,4064,2019-11-11 22:26:35.211350400,RISK,,,,,,,
10306,4064,2019-11-12 04:56:02.679216000,REJECTED,MOP,,,,,,
10307,4065,2019-12-18 17:22:21.022060800,RESPONSE,,,,,,,
10308,4065,2019-12-20 21:10:41.499609600,RISK,,,,,,,
10309,4065,2019-12-25 01:18:07.351027199,APPROVED,DIGITAL,49,300,45,,,
10310,4065,2019-12-25 12:11:19.935427199,,,,,,3649.099389625104,,
10311,4065,2019-12-30 11:23:20.440636799,,,,,,87.99133090986399,,
10312,4065,2020-01-27 12:39:19.274601599,,,,,,176.55451954288623,,
10313,4068,2019-11-20 17:06:49.385721600,RESPONSE,,,,,,,
10314,4068,2019-11-21 02:28:45.414192000,RISK,,,,,,,
10315,4068,2019-11-22 18:18:18.377712000,APPROVED,DIGITAL,46,22500,30,,,
10316,4068,2019-11-23 05:06:35.416051200,,,,,,17.986117751088003,,
10317,4068,2019-12-11 05:27:37.908662400,,,,,,32.668930339964035,,
10318,4069,2019-11-13 12:30:37.730332800,RESPONSE,,,,,,,
10319,4069,2019-11-17 15:31:26.240044799,RISK,,,,,,,
10320,4069,2019-11-18 08:21:47.577139198,APPROVED,PLASTIC,44,5800,33,,,
10321,4069,2019-11-18 12:33:38.241187198,DELIVERED,,,,,,44620,3
10322,4071,2019-11-11 00:00:00.000000000,,,,,,,,
10323,4072,2019-11-11 06:28:21.324345600,RESPONSE,,,,,,,
10324,4072,2019-11-12 06:53:29.809766400,RISK,,,,,,,
10325,4072,2019-11-17 18:56:33.738864000,APPROVED,DIGITAL,46,5600,49,,,
10326,4072,2019-11-18 20:16:57.887702400,,,,,,3083.4101390892242,,
10327,4072,2019-11-25 01:23:13.313558400,,,,,,3784.2689620007814,,
10328,4072,2019-11-25 01:47:29.723798400,,,,,,220.96477806644302,,
10329,4072,2019-11-27 02:34:35.280105600,,,,,,29501.360312901797,,
10330,4072,2019-12-04 19:15:52.916428800,,,,,,287.0690514971123,,
10331,4073,2019-11-11 05:46:30.254707200,RESPONSE,,,,,,,
10332,4073,2019-11-15 19:34:46.416518400,RISK,,,,,,,
10333,4073,2019-11-16 09:48:28.331395200,APPROVED,PLASTIC,43,40600,33,,,
10334,4073,2019-11-21 11:38:54.937593599,DELIVERED,,,,,,11560,1
10335,4073,2019-11-21 15:35:37.680633599,,,,,,6.152195397457907,,
10336,4073,2019-11-27 08:02:02.689439999,,,,,,91.55820679219458,,
10337,4073,2019-11-27 13:41:23.144150399,,,,,,1591.8205153722824,,
10338,4073,2019-11-29 10:06:29.518876799,,,,,,2090.037524628717,,
10339,4073,2019-12-26 10:08:41.914262399,,,,,,182.82903224661985,,
10340,4075,2019-11-11 00:00:00.000000000,,,,,,,,
10341,4079,2019-11-11 00:00:00.000000000,,,,,,,,
10342,4082,2019-11-11 00:45:19.653667200,RESPONSE,,,,,,,
10343,4082,2019-11-12 16:48:16.281907200,RISK,,,,,,,
10344,4082,2019-11-13 14:49:16.874688000,APPROVED,PLASTIC,30,3200,49,,,
10345,4082,2019-11-15 02:45:44.355744000,DELIVERED,,,,,,44620,2
10346,4083,2019-11-16 15:50:08.434435200,RESPONSE,,,,,,,
10347,4083,2019-11-18 00:03:18.467798400,RISK,,,,,,,
10348,4083,2019-11-19 22:39:58.006108800,APPROVED,DIGITAL,34,32500,49,,,
10349,4083,2019-11-21 10:02:43.722412800,,,,,,2184.7768320479204,,
10350,4083,2019-12-02 20:46:11.144668800,,,,,,198.91072530519952,,
10351,4083,2019-12-03 09:43:56.238528000,,,,,,45.752993944675005,,
10352,4084,2019-11-12 15:14:03.492182400,RESPONSE,,,,,,,
10353,4084,2019-11-13 00:07:19.686576000,RISK,,,,,,,
10354,4084,2019-11-16 10:52:44.180054400,APPROVED,DIGITAL,34,1100,41,,,
10355,4084,2019-11-16 14:15:07.894368000,,,,,,54.23594469354929,,
